id_shop,title,stars,id_user,text
CS021,MENUME Terrace White Cafe,5,U0447,
CS021,MENUME Terrace White Cafe,5,U0448,
CS021,MENUME Terrace White Cafe,4,U0449,
CS021,MENUME Terrace White Cafe,5,U0450,
CS021,MENUME Terrace White Cafe,5,U0451,
CS021,MENUME Terrace White Cafe,3,U0452,
CS021,MENUME Terrace White Cafe,5,U0453,
CS021,MENUME Terrace White Cafe,3,U0454,
CS021,MENUME Terrace White Cafe,5,U0455,
CS021,MENUME Terrace White Cafe,5,U0456,
CS021,MENUME Terrace White Cafe,5,U0457,
CS021,MENUME Terrace White Cafe,5,U0458,
CS021,MENUME Terrace White Cafe,3,U0459,
CS021,MENUME Terrace White Cafe,4,U0460,
CS021,MENUME Terrace White Cafe,5,U0461,
CS021,MENUME Terrace White Cafe,1,U0462,
CS021,MENUME Terrace White Cafe,5,U0463,
CS021,MENUME Terrace White Cafe,5,U0464,
CS021,MENUME Terrace White Cafe,5,U0465,
CS021,MENUME Terrace White Cafe,5,U0466,
CS021,MENUME Terrace White Cafe,4,U0467,
CS021,MENUME Terrace White Cafe,5,U0468,
CS021,MENUME Terrace White Cafe,4,U0469,
CS021,MENUME Terrace White Cafe,5,U0470,
CS022,ZABIR Coffee And Friends,5,U0001,Yg pasti rasa makanannya enak
CS022,ZABIR Coffee And Friends,5,U0002,Yess tempat ya asik klasik.. Tmpat duduk dari kayu jadi inget kampung halaman
CS022,ZABIR Coffee And Friends,5,U0003,What a cozy place!
CS022,ZABIR Coffee And Friends,4,U0004,"Uang tunai, tempat nyaman"
CS022,ZABIR Coffee And Friends,3,U0005,"Tukang parkirnya mon maaf yaa bisa di kalemin ga, uang parkir harus di bayar langsung pedahal kendaraan blm di parkirin, terus blm di kasih uang malah ngintil kita yang di bonceng biar dibayar.. kalau maslaah tempat kita nyaman aja tapi itu tukang parkirnya nyebelin -_-"
CS022,ZABIR Coffee And Friends,5,U0006,Trmpat nongki santuy
CS022,ZABIR Coffee And Friends,3,U0007,"There is no layered.  I ordered cappucino tiramisu,  and there is no ""tiramisu"" Taste inside.  The taste is very similar to torabika cappucino sachet + ice + a lot of sugar.  Probably they put a wrong simple syrup.  But i still can feel the ""shots"". So,  i think it's 50-50 for me"
CS022,ZABIR Coffee And Friends,3,U0008,"Tenang bersih nyaman,,,,,kofee nya jugaantap"
CS022,ZABIR Coffee And Friends,4,U0009,"Tempatnya oke cocok buat nongkrong
Tapi kursinya kurang santai"
CS022,ZABIR Coffee And Friends,5,U0010,tempatnya nyaman luas ada ruang buat meeting full musik enjoy
CS022,ZABIR Coffee And Friends,4,U0011,Tempatnya Nyaman enak untuk nongkrong
CS022,ZABIR Coffee And Friends,4,U0012,"Tempatnya nyaman buat nongki nongki trus makanannya jg lumayan enak plus ramah dikantong,yg perlu diperbaiki yaitu menu makanannya disediain dulu, jgn di daftar menu ada tp pas dipesan blm ready, itu aja sih yg lainnya udah oke"
CS022,ZABIR Coffee And Friends,5,U0013,Tempatnya mantaabb buat ngopiyy n buat nongki...
CS022,ZABIR Coffee And Friends,4,U0014,"Tempatnya luas dan bersih...
Makanannya enak dan banyak pilihan..."
CS022,ZABIR Coffee And Friends,4,U0015,Tempatnya enak. Untuk yang suka nongkrong sama temen ataupun mau bawa pacar makan tempat ini jadi tempat yang gua saranin. Ada yang akustik juga
CS022,ZABIR Coffee And Friends,4,U0016,"Tempatnya enak, makanannya enak walau agak lama, ada nilai plus karena ada ruangan upside down"
CS022,ZABIR Coffee And Friends,5,U0017,"Tempatnya cozy banget ya buat nongkrong atau ngerjain tugas. Harga makanan dan minumannya pun terjangkau. Thai tea nya pas, gak terlalu manis. Coklat tiramisu dinginnya pun enak 
Kemarin makan sosis kentang plus telor ceplok tapi lupa nama menunya apa ya 
Recommended buat yang cuma nongkrong, ngerjain tugas atau sekedar diskusi"
CS022,ZABIR Coffee And Friends,4,U0018,"tempatnya bagus,pelayanannya juga bagus"
CS022,ZABIR Coffee And Friends,5,U0019,Tempatkan nyaman tapi agak berisik.
CS022,ZABIR Coffee And Friends,5,U0020,Tempat yg asik. Buat nongkrong
CS022,ZABIR Coffee And Friends,5,U0021,Tempat yang cozy
CS022,ZABIR Coffee And Friends,4,U0022,Tempat yang cocok untuk bersantai dan menikmati live musik dengan suguhan kopi. Tempatnya luas dan nyaman.
CS022,ZABIR Coffee And Friends,2,U0023,"Tempat yang bagus dan strategis..
Tapi soal harga agak tinggi.."
CS022,ZABIR Coffee And Friends,5,U0024,Tempat yang asyik buat hangout. Ada akustik dan stand-up comedy hingga larut malam.
CS022,ZABIR Coffee And Friends,5,U0025,Tempat pas buat ngumpul
CS022,ZABIR Coffee And Friends,4,U0026,"Tempat nyaman, harga murah, menu lengkap"
CS022,ZABIR Coffee And Friends,3,U0027,Tempat nyaman untuk hangout bersama teman teman sambil diskusi.
CS022,ZABIR Coffee And Friends,5,U0028,Tempat nya nyaman. Dan di belakang ada mushola nya
CS022,ZABIR Coffee And Friends,5,U0029,Tempat nya luas enak buat nongkrong sambil ngopi
CS022,ZABIR Coffee And Friends,5,U0030,Tempat nongkrong yg recomend di garut
CS022,ZABIR Coffee And Friends,5,U0031,Tempat ngopi yg nyaman
CS022,ZABIR Coffee And Friends,5,U0032,Tempat ngopi ter enak
CS022,ZABIR Coffee And Friends,3,U0033,Tempat n kopinya biasa aja. Cuma memang tutup lebih malam dibandingkan yg lainnya
CS022,ZABIR Coffee And Friends,2,U0034,"Tempat makan yang murah dan cukup nyaman, tetapi terdapat beberapa kekurangan yang signifikan
1. Tempat yang cukup ramai/crowded tetapi waiter/waitress yang ada hanya dua, jelas tidak mencukupi
2. Banyaknya makanan yang tidak memiliki kejelasan tentang ketersediaannya, pada awal pemesanan waiter menyampaikan bahwa pesanan yang kami pesan tersedia, lalu kembali lagi untuk menyampaikan pesanan kami sudah out of stock. Kami memesan pesanan lain, tetapi yang kami terima tidak sesuai dengan yang kami pesan
Kami pesan Patties Mozzarella tetapi yang sampai adalah Patties Original
Terdapat miskomunikasi pada waiter/waitess dengan staff kitchen
3. Terdapat embel embel live music tetapi nyatanya tidak ada
4. Manajemen restauran yang tidak bisa menerima masukan dan kritik"
CS022,ZABIR Coffee And Friends,4,U0035,"Tempat lumayan kece, enak buat nongkrong, suka ada event"
CS022,ZABIR Coffee And Friends,5,U0036,"Tempat ini sangat indah dan manarik, harganyapun bikin nyenengin ga bikin dompet kita kosong"
CS022,ZABIR Coffee And Friends,4,U0037,"Tempat enak cocok buat nongkrong, coffe nya mantap, cuma masukan aja untuk menu coklatnya kurang panas cuma hangat aja jadi cepet dingin...kalo bisa di panasin lagi kaya kopi, tapi over all mantap..."
CS022,ZABIR Coffee And Friends,3,U0038,"Tempat duduk dr kayu, kurang cozy jika berlama lama. Food and beverage nya, lumayan"
CS022,ZABIR Coffee And Friends,5,U0039,Tampatnya nagus dan strategis letaknya
CS022,ZABIR Coffee And Friends,4,U0040,Suasana dingin menambah mantap kopinya!
CS022,ZABIR Coffee And Friends,1,U0041,So.. noisy
CS022,ZABIR Coffee And Friends,4,U0042,Sippp
CS022,ZABIR Coffee And Friends,5,U0043,"Seru tempatnya, ramah pelayanan ny"
CS022,ZABIR Coffee And Friends,5,U0044,seru
CS022,ZABIR Coffee And Friends,1,U0045,"Saya pesan sosis mozarela kok malah di kasih sosis original? Ini yg di namakan restoran? Dan sodara saya pesan makanan, 30 menit kemudian sodara saya tanya ke waiters kenapa makanan belom datang, alhasil dia jawab ""habis"" WHAT THE?!!! Kok lucu ya? Dan untuk minuman saya kasih rating 1 karna juga biasa aja."
CS022,ZABIR Coffee And Friends,5,U0046,"Saya cuman warga bandung yg mencoba mengunjungi cafe ini cocok bt nongkrong bareng teman,gebetan dan rekan bisnis...recommended coffee cappucino, panas atau dingin"
CS022,ZABIR Coffee And Friends,5,U0047,Sangat keren dan luar biasa
CS022,ZABIR Coffee And Friends,5,U0048,Ruangan yang sangat nyaman
CS022,ZABIR Coffee And Friends,5,U0049,Representatif
CS022,ZABIR Coffee And Friends,5,U0050,Recommended coffe
CS022,ZABIR Coffee And Friends,5,U0051,"recomended banget ini tempatnya asik, makanannya enak, dan harganya terjangkau. dan yang paling asik di zabir itu, suka ada live music dan kadang-kadang suka ada stand up comedy. Dan tempatnya trategis di deket simpang lima pusat kota, pokoknya remended deh"
CS022,ZABIR Coffee And Friends,5,U0052,Ramah murah enak
CS022,ZABIR Coffee And Friends,5,U0053,"Pinggir jalan, ramai tapi tidak berisik"
CS022,ZABIR Coffee And Friends,3,U0054,pengalamannya salah berkunjung
CS022,ZABIR Coffee And Friends,1,U0055,Pelayanannya super lelet
CS022,ZABIR Coffee And Friends,1,U0056,"Pelayanan, makanan, tempat, owner semuanya buruk"
CS022,ZABIR Coffee And Friends,5,U0057,pelayanan ny memuaskan..enak buat nongkrong..
CS022,ZABIR Coffee And Friends,5,U0058,Pass banget buat nongkrong sambil ngoffe
CS022,ZABIR Coffee And Friends,5,U0059,Pas banget untuk nongkrong di daerah simpang lima garut.... Merapat dan nikmati meriahnya (recomended tempatnya)
CS022,ZABIR Coffee And Friends,5,U0060,Oke
CS022,ZABIR Coffee And Friends,4,U0061,Ok
CS022,ZABIR Coffee And Friends,4,U0062,Ok
CS022,ZABIR Coffee And Friends,5,U0063,"Nyaman, enak, strategis"
CS022,ZABIR Coffee And Friends,5,U0064,"Nyaman tempat nya, mkanan oke"
CS022,ZABIR Coffee And Friends,5,U0065,Nyaman nongkrong bareng teman
CS022,ZABIR Coffee And Friends,4,U0066,Nyaman
CS022,ZABIR Coffee And Friends,1,U0067,not recommended.
CS022,ZABIR Coffee And Friends,2,U0068,"Not recomended
Makanannya dibawah ekspetasi"
CS022,ZABIR Coffee And Friends,4,U0069,Nongkrong biasa
CS022,ZABIR Coffee And Friends,5,U0070,Nongkrong 24 jam
CS022,ZABIR Coffee And Friends,5,U0071,Nn mang
CS022,ZABIR Coffee And Friends,5,U0072,Nice place for take a coffee.
CS022,ZABIR Coffee And Friends,4,U0073,New recomend
CS022,ZABIR Coffee And Friends,5,U0074,Muantap
CS022,ZABIR Coffee And Friends,2,U0075,Menu nya sedikit amat
CS022,ZABIR Coffee And Friends,5,U0076,Memuaskan
CS022,ZABIR Coffee And Friends,3,U0077,Mayannn
CS022,ZABIR Coffee And Friends,4,U0078,Mayan nyaman
CS022,ZABIR Coffee And Friends,1,U0079,Masih sepi
CS022,ZABIR Coffee And Friends,5,U0080,Mantul tilurebumalatus
CS022,ZABIR Coffee And Friends,5,U0081,Mantaps..liveacusticnya
CS022,ZABIR Coffee And Friends,4,U0082,mantaps
CS022,ZABIR Coffee And Friends,5,U0083,Mantap.
CS022,ZABIR Coffee And Friends,5,U0084,Mantap tempat standup tiap minggu
CS022,ZABIR Coffee And Friends,5,U0085,Mantap sekali buat nongkrong
CS022,ZABIR Coffee And Friends,5,U0086,Mantap n nyaman
CS022,ZABIR Coffee And Friends,5,U0087,Mantap
CS022,ZABIR Coffee And Friends,5,U0088,Mantap
CS022,ZABIR Coffee And Friends,5,U0089,Mantaap
CS022,ZABIR Coffee And Friends,5,U0090,Manntap kopi nya... Trims Mas Aris olahan kopi nya mantap
CS022,ZABIR Coffee And Friends,4,U0091,"Makanannya enak. Lah kepake dan harga terjangkau,  cukup nyaman. Ayam gepreknya jg recommended lah....  Kopinya juga"
CS022,ZABIR Coffee And Friends,3,U0092,Lumbayan
CS022,ZABIR Coffee And Friends,4,U0093,Lumayansih tapi manteplah buat ngopi sambil berbagi inspirasi sama temen temen
CS022,ZABIR Coffee And Friends,4,U0094,"Lumayan, apalagi klo weekend ada live musicnya"
CS022,ZABIR Coffee And Friends,5,U0095,Lumayan tmpat kumpul breng tman makan teman hehe
CS022,ZABIR Coffee And Friends,3,U0096,Lumayan lah
CS022,ZABIR Coffee And Friends,5,U0097,Lumayan buat kongko di kota garut and banyak menu pilihan makanannnya. Udara garut yg sejuk di malam hari membuat suasana santei.
CS022,ZABIR Coffee And Friends,2,U0098,Lumayan baik
CS022,ZABIR Coffee And Friends,3,U0099,Lumayan
CS022,ZABIR Coffee And Friends,3,U0100,Lokasi mudah. Parkiran kurang besar untuk acara party
CS022,ZABIR Coffee And Friends,5,U0101,loba caritaeun na.
CS022,ZABIR Coffee And Friends,4,U0102,Live music. Open till midnight.
CS022,ZABIR Coffee And Friends,4,U0103,Live music with good foods
CS022,ZABIR Coffee And Friends,5,U0104,Live music nya ok
CS022,ZABIR Coffee And Friends,4,U0105,Lebih syuka klo ada live jdi bisa nyanyi hhe
CS022,ZABIR Coffee And Friends,2,U0106,Lambat pelayananya
CS022,ZABIR Coffee And Friends,2,U0107,Lama pesanannya datang
CS022,ZABIR Coffee And Friends,3,U0108,"Kurang nyaman tempatnya, tapi kalo untuk makan enaak"
CS022,ZABIR Coffee And Friends,4,U0109,"Kopinya mantap... sedikit sentuhan di area parkir supaya terlihat rapi, elegan dan nyaman..."
CS022,ZABIR Coffee And Friends,5,U0110,Kopinya jos
CS022,ZABIR Coffee And Friends,4,U0111,"Kopinya enak, makanan belum nyoba sih. Waktu datang lg ada standup comedy dan live music, sangat menghibur.. Dijadwalkan tutup jam 12 malam dan pelayanan tetap baik sampai menit-menit akhir menjelang tutup.. Sayangnya saya bukan warga Garut, waktu itu lagi berkunjung ke teman, kalau saya warga Garut, ini bakal jadi salah satu tempat nongkrong favorit saya.."
CS022,ZABIR Coffee And Friends,1,U0112,Kopi hideung haseum
CS022,ZABIR Coffee And Friends,1,U0113,Kesini pas saat mudik lebaran buat nyari tempat asik di garut. Pas mesen dua kali waiternya bolak balik karena ternyata makanannya gak ada. Untung di depan ada tukang jajan jadinya beli kebab di depan. Satu satunya alasan saya kasih bintang satu karena saya nulis ini pake wifinya. Sangat tidak rekomen banget tempatnya
CS022,ZABIR Coffee And Friends,5,U0114,Kerennnn mantapppp tempatnya
CS022,ZABIR Coffee And Friends,5,U0115,"Keren ada manis manisny di tambah tambah...dengan suasana baru tempat baruuu, pokoknya nyaman buat nongkiii"
CS022,ZABIR Coffee And Friends,5,U0116,"Karena Cafe baru, jadi relatif masih bersih"
CS022,ZABIR Coffee And Friends,5,U0117,"Harganya paling murah.,dibanding tempat nongkrong sekitaran situ.. Tempat nyaman dan cocok buat ngopi2"
CS022,ZABIR Coffee And Friends,3,U0118,"Harga murah"" mkanan ya... Wort it lah ya cuman td mkanan semua pd asyiiiiiin"
CS022,ZABIR Coffee And Friends,1,U0119,Hampir 1 jam nunggu pesanan kopi masih belum datang juga
CS022,ZABIR Coffee And Friends,5,U0120,Great
CS022,ZABIR Coffee And Friends,4,U0121,Good place. Have some game. The food is not that pricy and preþy good.
CS022,ZABIR Coffee And Friends,3,U0122,Good place but the taste just so so.. Not bad sih
CS022,ZABIR Coffee And Friends,5,U0123,Good
CS022,ZABIR Coffee And Friends,5,U0124,Excelent coffee wajib datang
CS022,ZABIR Coffee And Friends,5,U0125,"Entrepeneurship, seru sama Pak Dr Indra Uno"
CS022,ZABIR Coffee And Friends,5,U0126,Enjoy dan seru ada live music nya
CS022,ZABIR Coffee And Friends,5,U0127,Enak.murah.parkir oke
CS022,ZABIR Coffee And Friends,5,U0128,Enak untuk Kopsan
CS022,ZABIR Coffee And Friends,5,U0129,enak pokoknya buat nongkrong
CS022,ZABIR Coffee And Friends,5,U0130,Enak dan terlalu penuh
CS022,ZABIR Coffee And Friends,5,U0131,"Enak buat nongkrong  ngobrol bareng temen ato keluarga tpi buat anak kecil kalo malam kesitu kayanya kurang cocok coz Terlalu rame dan makannya juga kurang cocok klu buat anak2  tpi klu buat anak2 milenial cocok banget apalagi klu malam minggu seru banget ,ada spot foto nya juga ,harganya tidak terlalu mahal cukup lah owner ramah banget ,pelayanan ramah lokasi mudah dijangkau.........."
CS022,ZABIR Coffee And Friends,5,U0132,Enak buat Nongki....
CS022,ZABIR Coffee And Friends,5,U0133,Enak buat nongki nongki bareng pacar. Teman ada miteeng room goog poko nya
CS022,ZABIR Coffee And Friends,2,U0134,Emmm
CS022,ZABIR Coffee And Friends,3,U0135,"Dont come on weekend especially on evening, the place is really packed up on friday or saturday night. Maybe because of the live band. We're ordering foods and we wait for ages! After looooong time waiting, and we expect somwthing taste but it turns out bland. So, 5 out of 10 for f&b. Meh! Not memorable."
CS022,ZABIR Coffee And Friends,3,U0136,"Di outdoornya sih enak, di indoor nya kurang."
CS022,ZABIR Coffee And Friends,5,U0137,Datang dan nikmati kopi asli dr berbagai daerah.dan tempatnya nyaman buat acara kumpul2 dan ada live musik.
CS022,ZABIR Coffee And Friends,5,U0138,Cukup Memuaskan Terimaksih ZABIR Coffee And Friends
CS022,ZABIR Coffee And Friends,4,U0139,cukup bagus
CS022,ZABIR Coffee And Friends,5,U0140,"Cozy place especially the outdoor, tasty food and good coffee"
CS022,ZABIR Coffee And Friends,5,U0141,Coffee shop yang paling cocok buat ngelamun.
CS022,ZABIR Coffee And Friends,5,U0142,Coffee nya enak
CS022,ZABIR Coffee And Friends,5,U0143,Cocok untuk nongkrong......
CS022,ZABIR Coffee And Friends,1,U0144,Cocok buat nongkrong makanan enak apalagi kopi nya
CS022,ZABIR Coffee And Friends,5,U0145,Cocok buat bawa mantan ke sini
CS022,ZABIR Coffee And Friends,5,U0146,"Cafe yang cocok buat anak muda kekinian,tempat tenang di keramaian"
CS022,ZABIR Coffee And Friends,4,U0147,"Bunganya cantik cantik, nyaman..wisata murah meriah"
CS022,ZABIR Coffee And Friends,3,U0148,BorSequad
CS022,ZABIR Coffee And Friends,5,U0149,Biasa aja hahaja
CS022,ZABIR Coffee And Friends,1,U0150,"Bener-bener tempat makan dan coffe yang not recommended! Pelayanannya jelek dan berantakan banget. Makanan yang dipesan apa yang dateng apa, dan banyak makanan yang dicancel karna ga ready tapi tetep dimasukin ke bill! Pas di komplain ownernya malah ngotot balik ga ada rasa bersalahnya sama skali bener2 ga ada mannersnya sama skali."
CS022,ZABIR Coffee And Friends,5,U0151,"Bagus, enjoy cocok buat nongkrong"
CS022,ZABIR Coffee And Friends,5,U0152,"Bagus cozy tempat nya, cuman minus kalau pesen makanan lumayan lama tingkatin lagi"
CS022,ZABIR Coffee And Friends,5,U0153,"Bagus buat ngumpul bareng keluarga, ngopi2 santai. Dan bisa gabunh nyanyi accoustic"
CS022,ZABIR Coffee And Friends,5,U0154,Bagus banget
CS022,ZABIR Coffee And Friends,5,U0155,Bagus
CS022,ZABIR Coffee And Friends,5,U0156,Aya stand up comedy Garut
CS022,ZABIR Coffee And Friends,4,U0157,Ada Sport buat foto-foto
CS022,ZABIR Coffee And Friends,3,U0158,Ada pelayan yg kurang 5S nya
CS022,ZABIR Coffee And Friends,1,U0159,"Ada nilai yang lebih buruk dari 1 bintang gak ya? Kalo ada mau deh gue ngasih.

Iseng nyari cemilan keluar dan nemu ini cafe, so far ini cafe terburuk yang pernah gue temuin !!!

Oke gue maklum masalah makanan yang datengnya 45 menit setelah kita pesen TAPI yang gue kecewa banget ada OWNER Cafe yang gak ada manners.

1. Makanan yang dateng gak sesuai sama yang dipesen
2. Ketika minta bill harga yang dateng tetep di makanan yang salah
3. Kasir berulang kali salah masukin bill
4. OWNER hanya diam di meja depan tanpa ada dateng ke meja karena semua kesalahan
5. Terkesan asal asalan
6. Owner kalo emang gak mampu buka cafe mending gak usah mba
7. GAK ADA SAY THANK YOU 
8. Buat owner coba belajar lagi"
CS022,ZABIR Coffee And Friends,5,U0160,
CS022,ZABIR Coffee And Friends,5,U0161,
CS022,ZABIR Coffee And Friends,5,U0162,
CS022,ZABIR Coffee And Friends,5,U0163,
CS022,ZABIR Coffee And Friends,5,U0164,
CS022,ZABIR Coffee And Friends,4,U0165,
CS022,ZABIR Coffee And Friends,5,U0166,
CS022,ZABIR Coffee And Friends,2,U0167,
CS022,ZABIR Coffee And Friends,5,U0168,
CS022,ZABIR Coffee And Friends,5,U0169,
CS022,ZABIR Coffee And Friends,5,U0170,
CS022,ZABIR Coffee And Friends,4,U0171,
CS022,ZABIR Coffee And Friends,5,U0172,
CS022,ZABIR Coffee And Friends,5,U0173,
CS022,ZABIR Coffee And Friends,1,U0174,
CS022,ZABIR Coffee And Friends,5,U0175,
CS022,ZABIR Coffee And Friends,5,U0176,
CS022,ZABIR Coffee And Friends,5,U0177,
CS022,ZABIR Coffee And Friends,5,U0178,
CS022,ZABIR Coffee And Friends,4,U0179,
CS022,ZABIR Coffee And Friends,5,U0180,
CS022,ZABIR Coffee And Friends,5,U0181,
CS022,ZABIR Coffee And Friends,5,U0182,
CS022,ZABIR Coffee And Friends,4,U0183,
CS022,ZABIR Coffee And Friends,5,U0184,
CS022,ZABIR Coffee And Friends,5,U0185,
CS022,ZABIR Coffee And Friends,5,U0186,
CS022,ZABIR Coffee And Friends,5,U0187,
CS022,ZABIR Coffee And Friends,5,U0188,
CS022,ZABIR Coffee And Friends,5,U0189,
CS022,ZABIR Coffee And Friends,5,U0190,
CS022,ZABIR Coffee And Friends,5,U0191,
CS022,ZABIR Coffee And Friends,5,U0192,
CS022,ZABIR Coffee And Friends,4,U0193,
CS022,ZABIR Coffee And Friends,4,U0194,
CS022,ZABIR Coffee And Friends,5,U0195,
CS022,ZABIR Coffee And Friends,5,U0196,
CS022,ZABIR Coffee And Friends,5,U0197,
CS022,ZABIR Coffee And Friends,5,U0198,
CS022,ZABIR Coffee And Friends,4,U0199,
CS022,ZABIR Coffee And Friends,5,U0200,
CS022,ZABIR Coffee And Friends,5,U0201,
CS022,ZABIR Coffee And Friends,3,U0202,
CS022,ZABIR Coffee And Friends,4,U0203,
CS022,ZABIR Coffee And Friends,5,U0204,
CS022,ZABIR Coffee And Friends,5,U0205,
CS022,ZABIR Coffee And Friends,5,U0206,
CS022,ZABIR Coffee And Friends,5,U0207,
CS022,ZABIR Coffee And Friends,5,U0208,
CS022,ZABIR Coffee And Friends,5,U0209,
CS022,ZABIR Coffee And Friends,3,U0210,
CS022,ZABIR Coffee And Friends,1,U0211,
CS022,ZABIR Coffee And Friends,5,U0212,
CS022,ZABIR Coffee And Friends,5,U0213,
CS022,ZABIR Coffee And Friends,5,U0214,
CS022,ZABIR Coffee And Friends,5,U0215,
CS022,ZABIR Coffee And Friends,4,U0216,
CS022,ZABIR Coffee And Friends,5,U0217,
CS022,ZABIR Coffee And Friends,5,U0218,
CS022,ZABIR Coffee And Friends,4,U0219,
CS022,ZABIR Coffee And Friends,5,U0220,
CS022,ZABIR Coffee And Friends,1,U0221,
CS022,ZABIR Coffee And Friends,4,U0222,
CS022,ZABIR Coffee And Friends,5,U0223,
CS022,ZABIR Coffee And Friends,5,U0224,
CS022,ZABIR Coffee And Friends,2,U0225,
CS022,ZABIR Coffee And Friends,4,U0226,
CS022,ZABIR Coffee And Friends,5,U0227,
CS022,ZABIR Coffee And Friends,3,U0228,
CS022,ZABIR Coffee And Friends,5,U0229,
CS022,ZABIR Coffee And Friends,5,U0230,
CS022,ZABIR Coffee And Friends,5,U0231,
CS022,ZABIR Coffee And Friends,4,U0232,
CS022,ZABIR Coffee And Friends,3,U0233,
CS022,ZABIR Coffee And Friends,4,U0234,
CS022,ZABIR Coffee And Friends,5,U0235,
CS022,ZABIR Coffee And Friends,5,U0236,
CS022,ZABIR Coffee And Friends,5,U0237,
CS022,ZABIR Coffee And Friends,5,U0238,
CS022,ZABIR Coffee And Friends,5,U0239,
CS022,ZABIR Coffee And Friends,5,U0240,
CS022,ZABIR Coffee And Friends,5,U0241,
CS022,ZABIR Coffee And Friends,5,U0242,
CS022,ZABIR Coffee And Friends,5,U0243,
CS022,ZABIR Coffee And Friends,3,U0244,
CS022,ZABIR Coffee And Friends,1,U0245,
CS022,ZABIR Coffee And Friends,5,U0246,
CS022,ZABIR Coffee And Friends,5,U0247,
CS022,ZABIR Coffee And Friends,5,U0248,
CS022,ZABIR Coffee And Friends,5,U0249,
CS022,ZABIR Coffee And Friends,5,U0250,
CS022,ZABIR Coffee And Friends,3,U0251,
CS022,ZABIR Coffee And Friends,3,U0252,
CS022,ZABIR Coffee And Friends,5,U0253,
CS022,ZABIR Coffee And Friends,5,U0254,
CS022,ZABIR Coffee And Friends,3,U0255,
CS022,ZABIR Coffee And Friends,5,U0256,
CS022,ZABIR Coffee And Friends,5,U0257,
CS022,ZABIR Coffee And Friends,5,U0258,
CS022,ZABIR Coffee And Friends,4,U0259,
CS022,ZABIR Coffee And Friends,3,U0260,
CS022,ZABIR Coffee And Friends,2,U0261,
CS022,ZABIR Coffee And Friends,5,U0262,
CS022,ZABIR Coffee And Friends,5,U0263,
CS022,ZABIR Coffee And Friends,4,U0264,
CS022,ZABIR Coffee And Friends,5,U0265,
CS022,ZABIR Coffee And Friends,5,U0266,
CS022,ZABIR Coffee And Friends,5,U0267,
CS022,ZABIR Coffee And Friends,5,U0268,
CS022,ZABIR Coffee And Friends,5,U0269,
CS022,ZABIR Coffee And Friends,4,U0270,
CS022,ZABIR Coffee And Friends,3,U0271,
CS022,ZABIR Coffee And Friends,5,U0272,
CS022,ZABIR Coffee And Friends,5,U0273,
CS022,ZABIR Coffee And Friends,5,U0274,
CS022,ZABIR Coffee And Friends,4,U0275,
CS022,ZABIR Coffee And Friends,5,U0276,
CS022,ZABIR Coffee And Friends,4,U0277,
CS022,ZABIR Coffee And Friends,2,U0278,
CS022,ZABIR Coffee And Friends,5,U0279,
CS022,ZABIR Coffee And Friends,5,U0280,
CS022,ZABIR Coffee And Friends,5,U0281,
CS022,ZABIR Coffee And Friends,4,U0282,
CS022,ZABIR Coffee And Friends,5,U0283,
CS022,ZABIR Coffee And Friends,3,U0284,
CS022,ZABIR Coffee And Friends,5,U0285,
CS022,ZABIR Coffee And Friends,4,U0286,
CS022,ZABIR Coffee And Friends,5,U0287,
CS022,ZABIR Coffee And Friends,5,U0288,
CS022,ZABIR Coffee And Friends,3,U0289,
CS022,ZABIR Coffee And Friends,5,U0290,
CS022,ZABIR Coffee And Friends,5,U0291,
CS022,ZABIR Coffee And Friends,5,U0292,
CS022,ZABIR Coffee And Friends,4,U0293,
CS022,ZABIR Coffee And Friends,3,U0294,
CS022,ZABIR Coffee And Friends,5,U0295,
CS022,ZABIR Coffee And Friends,4,U0296,
CS022,ZABIR Coffee And Friends,5,U0297,
CS022,ZABIR Coffee And Friends,2,U0298,
CS022,ZABIR Coffee And Friends,2,U0299,
CS022,ZABIR Coffee And Friends,5,U0300,
CS022,ZABIR Coffee And Friends,5,U0301,
CS022,ZABIR Coffee And Friends,5,U0302,
CS022,ZABIR Coffee And Friends,5,U0303,
CS022,ZABIR Coffee And Friends,5,U0304,
CS022,ZABIR Coffee And Friends,3,U0305,
CS022,ZABIR Coffee And Friends,5,U0306,
CS022,ZABIR Coffee And Friends,4,U0307,
CS022,ZABIR Coffee And Friends,5,U0308,
CS022,ZABIR Coffee And Friends,5,U0309,
CS022,ZABIR Coffee And Friends,5,U0310,
CS022,ZABIR Coffee And Friends,2,U0311,
CS022,ZABIR Coffee And Friends,5,U0312,
CS022,ZABIR Coffee And Friends,3,U0313,
CS022,ZABIR Coffee And Friends,5,U0314,
CS022,ZABIR Coffee And Friends,5,U0315,
CS022,ZABIR Coffee And Friends,5,U0316,
CS022,ZABIR Coffee And Friends,5,U0317,
CS022,ZABIR Coffee And Friends,5,U0318,
CS022,ZABIR Coffee And Friends,5,U0319,
CS022,ZABIR Coffee And Friends,5,U0320,
CS022,ZABIR Coffee And Friends,1,U0321,
CS022,ZABIR Coffee And Friends,5,U0322,
CS022,ZABIR Coffee And Friends,5,U0323,
CS022,ZABIR Coffee And Friends,5,U0324,
CS022,ZABIR Coffee And Friends,5,U0325,
CS022,ZABIR Coffee And Friends,5,U0326,
CS022,ZABIR Coffee And Friends,5,U0327,
CS022,ZABIR Coffee And Friends,5,U0328,
